Time,Mean_Distance
56830.00,11356.48
56840.00,11318.10
56850.00,10867.55
56860.00,10797.87
56870.00,10760.17
56880.00,10736.90
56890.00,10723.08
56900.00,10720.27
56910.00,10728.00
56920.00,10915.34
56930.00,10945.22
56940.00,11058.81
56950.00,11336.97
56960.00,11336.61
56970.00,11331.87
56980.00,11304.53
56990.00,11287.39
57000.00,11277.13
57010.00,11267.35
57020.00,11264.54
57030.00,11029.72
57040.00,10989.53
57050.00,10894.91
57060.00,10791.35
57070.00,10466.89
57080.00,10649.44
57090.00,10595.50
57100.00,10553.71
57110.00,10520.85
57120.00,10403.30
57130.00,10472.26
57140.00,10455.70
57150.00,10444.23
57160.00,10437.66
57170.00,10435.24
57180.00,10372.08
57190.00,10284.56
57200.00,10202.10
57210.00,10117.51
57220.00,10035.88
57230.00,9875.07
57240.00,10076.91
57250.00,10047.43
57260.00,10015.64
57270.00,10205.55
57280.00,10186.98
57290.00,10161.66
57300.00,10149.70
57310.00,10330.41
57320.00,10352.40
57330.00,10379.49
57340.00,10388.60
57350.00,10331.68
57360.00,10280.89
57370.00,10225.78
57380.00,10172.72
57390.00,10127.46
57400.00,10091.39
57410.00,10075.76
57420.00,10065.82
57430.00,10094.62
57440.00,10127.34
57450.00,10163.75
57460.00,10218.96
57470.00,10288.63
57480.00,10364.26
57490.00,10445.93
57500.00,10512.08
57510.00,10546.54
57520.00,10480.25
57530.00,10654.81
57540.00,10730.19
57550.00,10812.39
57560.00,10897.61
57570.00,10849.64
57580.00,10940.17
57590.00,11182.24
57600.00,11259.08
57610.00,11279.42
57620.00,11230.54
57630.00,10956.69
57640.00,10892.31
57650.00,10905.25
57660.00,10871.37
57670.00,10839.47
57680.00,10810.32
57690.00,10521.29
57700.00,10483.71
57710.00,10447.52
57720.00,10412.78
57730.00,10379.52
57740.00,10324.77
57750.00,10292.61
57760.00,10262.03
57770.00,10233.12
57780.00,10207.00
57790.00,10181.66
57800.00,10158.26
57810.00,10136.91
57820.00,10117.76
57830.00,10145.49
57840.00,10151.00
57850.00,10161.39
57860.00,9797.09
57870.00,9808.67
57880.00,9821.65
57890.00,9793.75
57900.00,9844.39
57910.00,9773.46
57920.00,9474.96
57930.00,9446.53
57940.00,9420.09
57950.00,9430.00
57960.00,9463.05
57970.00,9497.77
57980.00,9536.97
57990.00,9583.68
58000.00,9632.49
58010.00,9683.10
58020.00,9735.45
58030.00,9794.22
58040.00,9864.20
58050.00,9937.46
58060.00,10013.73
58070.00,10094.19
58080.00,10177.71
58090.00,10249.53
58100.00,10309.56
58110.00,10372.31
58120.00,10434.73
58130.00,10502.76
58140.00,10578.11
58150.00,10658.77
58160.00,10738.55
58170.00,10833.64
58180.00,10930.73
58190.00,11029.86
58200.00,11131.07
58210.00,11235.42
58220.00,11347.36
58230.00,11809.32
58240.00,11916.06
58250.00,12038.65
58260.00,12078.98
58270.00,12199.68
58280.00,12323.36
58290.00,12461.15
58300.00,12595.24
58310.00,12730.19
58320.00,12597.61
58330.00,12709.09
58340.00,12782.31
58350.00,12595.11
58360.00,12603.59
58370.00,12609.41
58380.00,12617.93
58390.00,12949.60
58400.00,12979.49
58410.00,12878.76
58420.00,12910.20
58430.00,12945.12
58440.00,12981.86
58450.00,12767.40
58460.00,12823.16
58470.00,12882.54
58480.00,12940.06
58490.00,12998.97
58500.00,13061.04
58510.00,13126.22
58520.00,13204.27
58530.00,13592.87
58540.00,13717.25
58550.00,13822.66
58560.00,13870.12
58570.00,13914.78
58580.00,13978.90
58590.00,14038.11
58600.00,14101.07
58610.00,14121.13
58620.00,14119.16
58630.00,14120.61
58640.00,14124.81
58650.00,14132.78
58660.00,14393.19
58670.00,14394.13
58680.00,14345.60
58690.00,14538.25
58700.00,14499.64
58710.00,14222.73
58720.00,14190.23
58730.00,14167.12
58740.00,14154.48
58750.00,14163.18
58760.00,14181.89
58770.00,14209.88
58780.00,14245.63
58790.00,14292.01
58800.00,14339.50
58810.00,14623.66
58820.00,14939.71
58830.00,14616.12
58840.00,14637.65
58850.00,14668.38
58860.00,14689.53
58870.00,14713.72
58880.00,14710.14
58890.00,14674.66
58900.00,14642.40
58910.00,14637.31
58920.00,14648.77
58930.00,14674.19
58940.00,14368.17
58950.00,14408.76
58960.00,14277.86
58970.00,14317.04
58980.00,14030.84
58990.00,13879.24
59000.00,13895.18
59010.00,13926.15
59020.00,13956.38
59030.00,13991.28
59040.00,14030.58
59050.00,14072.30
59060.00,14113.67
59070.00,14154.55
59080.00,14199.29
59090.00,14009.12
59100.00,13973.54
59110.00,13901.42
59120.00,13833.26
59130.00,13758.35
59140.00,13679.65
59150.00,13387.23
59160.00,13515.39
59170.00,13391.73
59180.00,13253.01
59190.00,13117.92
59200.00,13183.29
59210.00,13072.00
59220.00,13185.63
59230.00,13278.03
59240.00,13348.98
59250.00,13278.99
59260.00,13194.42
59270.00,13055.43
59280.00,13238.52
59290.00,13103.45
59300.00,12972.63
59310.00,12846.16
59320.00,12725.56
59330.00,12630.34
59340.00,12542.53
59350.00,12442.37
59360.00,12946.99
59370.00,12636.38
59380.00,12531.21
59390.00,12431.13
59400.00,12098.99
59410.00,12012.04
59420.00,11686.00
59430.00,11610.37
59440.00,11552.68
59450.00,11465.25
59460.00,11451.32
59470.00,11442.64
59480.00,11435.88
59490.00,11440.11
59500.00,11452.61
59510.00,11441.35
59520.00,11417.53
59530.00,11400.62
59540.00,11396.00
59550.00,11397.51
59560.00,11388.33
59570.00,11344.05
59580.00,11529.39
59590.00,11497.97
59600.00,11474.39
59610.00,11467.98
59620.00,11472.56
59630.00,11484.41
59640.00,11508.56
59650.00,11541.15
59660.00,11389.24
59670.00,11577.47
59680.00,11618.70
59690.00,11618.27
59700.00,11615.65
59710.00,11633.45
59720.00,11813.36
59730.00,11869.60
59740.00,11908.65
59750.00,11892.34
59760.00,11819.26
59770.00,11742.79
59780.00,11871.86
59790.00,11802.72
59800.00,11736.85
59810.00,11674.25
59820.00,11614.89
59830.00,11378.25
59840.00,11340.27
59850.00,11319.26
59860.00,11450.57
59870.00,11631.71
59880.00,12028.81
59890.00,12419.05
59900.00,12655.64
59910.00,13146.92
59920.00,13422.47
59930.00,13717.37
59940.00,14034.05
59950.00,14372.57
59960.00,14720.40
59970.00,15026.46
59980.00,15278.56
59990.00,15462.43
60000.00,15641.12
60010.00,15836.06
60020.00,16041.80
60030.00,16257.16
60040.00,16483.37
60050.00,16719.27
60060.00,16964.55
60070.00,17206.62
60080.00,17420.57
60090.00,18149.53
60100.00,18177.52
60110.00,18452.71
60120.00,18690.53
60130.00,18810.87
60140.00,18860.06
60150.00,18871.79
60160.00,18868.47
60170.00,18251.22
60180.00,18167.39
60190.00,18225.71
60200.00,18044.71
60210.00,17858.95
60220.00,17676.13
60230.00,17509.96
60240.00,17366.85
60250.00,17244.97
60260.00,17132.85
60270.00,17045.43
60280.00,17690.75
60290.00,17630.15
60300.00,17478.03
60310.00,17423.04
60320.00,17315.09
60330.00,17170.68
60340.00,17001.65
60350.00,16778.85
60360.00,16576.98
60370.00,16401.86
60380.00,16216.92
60390.00,16722.01
60400.00,15843.72
60410.00,16250.73
60420.00,16025.13
60430.00,16543.21
60440.00,15677.03
60450.00,15535.64
60460.00,15400.92
60470.00,15203.51
60480.00,14982.30
60490.00,14820.89
60500.00,14679.80
60510.00,14577.96
60520.00,15066.86
60530.00,15015.04
60540.00,14954.70
60550.00,15061.93
60560.00,15048.70
60570.00,15018.61
60580.00,15013.41
60590.00,15067.13
60600.00,15117.42
60610.00,15150.69
60620.00,15218.16
60630.00,15055.16
60640.00,15121.09
60650.00,15210.47
60660.00,14807.82
60670.00,14895.18
60680.00,14984.51
60690.00,14206.91
60700.00,14269.82
60710.00,14335.00
60720.00,13974.32
60730.00,14063.84
60740.00,13846.06
60750.00,13566.79
60760.00,13593.26
60770.00,13627.71
60780.00,13670.88
60790.00,13068.82
60800.00,13389.94
60810.00,13274.83
60820.00,13237.17
60830.00,13665.70
60840.00,13657.07
60850.00,13652.72
60860.00,13335.78
60870.00,13004.56
60880.00,13009.23
60890.00,12771.75
60900.00,11437.47
60910.00,11436.12
60920.00,11430.44
60930.00,11152.45
60940.00,11155.04
60950.00,11175.67
60960.00,11191.49
60970.00,11207.35
60980.00,10950.57
60990.00,11006.89
61000.00,11043.40
61010.00,11047.81
61020.00,11013.98
61030.00,10949.40
61040.00,10894.27
61050.00,11189.37
61060.00,11143.40
61070.00,11084.75
61080.00,11027.24
61090.00,10965.76
61100.00,10910.92
61110.00,10880.40
61120.00,10855.69
61130.00,10861.81
61140.00,10849.34
61150.00,10833.41
61160.00,10828.33
61170.00,10855.28
61180.00,10858.16
61190.00,10852.42
61200.00,10868.45
61210.00,10870.15
61220.00,10835.72
61230.00,10818.11
61240.00,10448.59
61250.00,10392.31
61260.00,10338.54
61270.00,10254.12
61280.00,10186.84
61290.00,10057.67
61300.00,9999.13
61310.00,9736.44
61320.00,9696.19
61330.00,9745.00
61340.00,9690.85
61350.00,9755.19
61360.00,9709.08
61370.00,9653.48
61380.00,9577.85
61390.00,9490.13
61400.00,9323.99
61410.00,9248.33
61420.00,9181.47
61430.00,9113.23
61440.00,9048.74
61450.00,8913.09
61460.00,8859.30
61470.00,8812.27
61480.00,8734.60
61490.00,8654.81
61500.00,8614.03
61510.00,8577.56
61520.00,8542.07
61530.00,8508.35
61540.00,8475.57
61550.00,8444.51
61560.00,8414.39
61570.00,8422.77
61580.00,8395.90
61590.00,8371.84
61600.00,8347.51
61610.00,8327.68
61620.00,8362.91
61630.00,8423.41
61640.00,8482.22
61650.00,8545.18
61660.00,8612.65
61670.00,8684.29
61680.00,8767.65
61690.00,8811.60
61700.00,8895.35
61710.00,8985.19
61720.00,9112.88
61730.00,9201.09
61740.00,9289.94
61750.00,9389.37
61760.00,9475.52
61770.00,9566.08
61780.00,9527.90
61790.00,9602.85
61800.00,9689.55
61810.00,9786.60
61820.00,9894.83
61830.00,9980.13
61840.00,10040.46
61850.00,10269.79
61860.00,10311.81
61870.00,10342.06
61880.00,10377.00
61890.00,10367.46
61900.00,10353.32
61910.00,10341.66
61920.00,10330.74
61930.00,10318.23
61940.00,10290.97
61950.00,10277.55
61960.00,10273.24
61970.00,10210.49
61980.00,10136.34
61990.00,10062.02
62000.00,9995.25
62010.00,9933.70
62020.00,9875.17
62030.00,9813.43
62040.00,9736.71
62050.00,9663.07
62060.00,9551.28
62070.00,9520.38
62080.00,9492.79
62090.00,9471.43
62100.00,9434.86
62110.00,9242.56
62120.00,9233.69
62130.00,9220.09
62140.00,9383.51
62150.00,9345.53
62160.00,9288.20
62170.00,9231.98
62180.00,9174.53
62190.00,9124.51
62200.00,9075.85
62210.00,9246.61
62220.00,9208.96
62230.00,9291.65
62240.00,9307.90
62250.00,9332.90
62260.00,9195.07
62270.00,9233.18
62280.00,9279.92
62290.00,9329.96
62300.00,9392.79
62310.00,9489.82
62320.00,9564.82
62330.00,9643.36
62340.00,9726.70
62350.00,9814.84
62360.00,9907.78
62370.00,10005.17
62380.00,10111.47
62390.00,10210.26
62400.00,10313.68
62410.00,10431.93
62420.00,10561.86
62430.00,10698.14
62440.00,10841.42
62450.00,10900.47
62460.00,11023.30
62470.00,11157.12
62480.00,11302.55
62490.00,11461.76
62500.00,11469.70
62510.00,11635.77
62520.00,11804.50
62530.00,11950.36
62540.00,11930.88
62550.00,12040.62
62560.00,12128.73
62570.00,12042.51
62580.00,11941.42
62590.00,12021.78
62600.00,11989.21
62610.00,12077.01
62620.00,12167.57
62630.00,12264.64
62640.00,12349.69
62650.00,12413.72
62660.00,12628.32
62670.00,12683.84
62680.00,12937.61
62690.00,13021.19
62700.00,13116.20
62710.00,13208.54
62720.00,13273.25
62730.00,13141.55
62740.00,13259.40
62750.00,13364.67
62760.00,13423.33
62770.00,13481.01
62780.00,13716.69
62790.00,13818.04
62800.00,13640.61
62810.00,13748.48
62820.00,13855.58
62830.00,13957.49
62840.00,14171.03
62850.00,14534.98
62860.00,14548.49
62870.00,14568.96
62880.00,14597.35
62890.00,14633.67
62900.00,14665.16
62910.00,14655.32
62920.00,14615.20
62930.00,14570.04
62940.00,14328.94
62950.00,14298.15
62960.00,14260.83
62970.00,14224.82
62980.00,14191.53
62990.00,14332.27
63000.00,14290.92
63010.00,14251.91
63020.00,14215.96
63030.00,14186.79
63040.00,14156.28
63050.00,14129.82
63060.00,14106.32
63070.00,14084.68
63080.00,14065.16
63090.00,14051.86
63100.00,14032.94
63110.00,14015.12
63120.00,13998.11
63130.00,13934.89
63140.00,13852.91
63150.00,13657.02
63160.00,13526.98
63170.00,13395.22
63180.00,13265.88
63190.00,13139.01
63200.00,12924.18
63210.00,12559.33
63220.00,12462.14
63230.00,12368.20
63240.00,12536.23
63250.00,12451.93
63260.00,12636.99
63270.00,12575.82
63280.00,12518.97
63290.00,12725.87
63300.00,12682.22
63310.00,12633.11
63320.00,12537.23
63330.00,12431.25
63340.00,12328.44
63350.00,12221.97
63360.00,12118.05
63370.00,12017.12
63380.00,11888.69
63390.00,11741.12
63400.00,11596.94
63410.00,11457.14
63420.00,11323.51
63430.00,11208.45
63440.00,10900.15
63450.00,10808.48
63460.00,10733.52
63470.00,10665.21
63480.00,10582.68
63490.00,10474.34
63500.00,10384.93
63510.00,10414.33
63520.00,10292.94
63530.00,10192.96
63540.00,10103.69
63550.00,10108.90
63560.00,10081.53
63570.00,9958.16
63580.00,9937.29
63590.00,9939.17
63600.00,9947.18
63610.00,9934.49
63620.00,9993.67
63630.00,10081.36
63640.00,10241.09
63650.00,10474.46
63660.00,10601.03
63670.00,10716.34
63680.00,10933.19
63690.00,11037.32
63700.00,11146.46
63710.00,11257.77
63720.00,11503.75
63730.00,11370.62
63740.00,11594.31
63750.00,11735.97
63760.00,11846.17
63770.00,11945.23
63780.00,12046.11
63790.00,12151.26
63800.00,12248.24
63810.00,12581.74
63820.00,12636.61
63830.00,12699.27
63840.00,12771.88
63850.00,12853.15
63860.00,12936.80
63870.00,12999.49
63880.00,13097.98
63890.00,12785.53
63900.00,12806.18
63910.00,12804.71
63920.00,12786.81
63930.00,13102.23
63940.00,13114.20
63950.00,13130.94
63960.00,13151.50
63970.00,13166.57
63980.00,13194.43
63990.00,13237.59
64000.00,13280.18
64010.00,13332.60
64020.00,13388.34
64030.00,13447.69
64040.00,13878.07
64050.00,13954.41
64060.00,14157.82
64070.00,14265.83
64080.00,14376.49
64090.00,14444.55
64100.00,13996.14
64110.00,14438.30
64120.00,14450.42
64130.00,14465.38
64140.00,14469.73
64150.00,14420.52
64160.00,15322.31
64170.00,15311.74
64180.00,15282.05
64190.00,15256.14
64200.00,15233.64
64210.00,15131.34
64220.00,14939.24
64230.00,14753.08
64240.00,14572.74
64250.00,14397.74
64260.00,14228.55
64270.00,14064.41
64280.00,13902.60
64290.00,13735.55
64300.00,13574.44
64310.00,13421.20
64320.00,13272.66
64330.00,13130.36
64340.00,12986.89
64350.00,12847.25
64360.00,12716.23
64370.00,12595.80
64380.00,12500.92
64390.00,12418.13
64400.00,12340.45
64410.00,12267.47
64420.00,11902.61
64430.00,11862.52
64440.00,12133.64
64450.00,12123.57
64460.00,12116.84
64470.00,12062.16
64480.00,12060.61
64490.00,11982.27
64500.00,11949.47
64510.00,11930.55
64520.00,11923.74
64530.00,11902.54
64540.00,11818.78
64550.00,11673.56
64560.00,11335.50
64570.00,11259.03
64580.00,11183.63
64590.00,11104.98
64600.00,10801.97
64610.00,10777.09
64620.00,10767.31
64630.00,10762.39
64640.00,10754.38
64650.00,10779.95
64660.00,10808.86
64670.00,10870.60
64680.00,10938.66
64690.00,11045.67
64700.00,11137.39
64710.00,11233.10
64720.00,11332.18
64730.00,11449.41
64740.00,11526.73
64750.00,11592.42
64760.00,11652.34
64770.00,11717.60
64780.00,11788.85
64790.00,11866.56
64800.00,11950.15
64810.00,12403.31
64820.00,12451.18
64830.00,12418.48
64840.00,12466.50
64850.00,12491.69
64860.00,12109.38
64870.00,12102.19
64880.00,12074.88
64890.00,12307.09
64900.00,12296.24
64910.00,12297.13
64920.00,12293.82
64930.00,12242.10
64940.00,12182.68
64950.00,12129.69
64960.00,12083.82
64970.00,12048.62
64980.00,12027.88
64990.00,12022.63
65000.00,12297.45
65010.00,12305.05
65020.00,12310.94
65030.00,12321.90
65040.00,12338.45
65050.00,12353.43
65060.00,12369.56
65070.00,12412.89
65080.00,12459.42
65090.00,12514.62
65100.00,12590.23
65110.00,12645.02
65120.00,12684.12
65130.00,12823.01
65140.00,12978.42
65150.00,13150.91
65160.00,13330.38
65170.00,13511.28
65180.00,13696.74
65190.00,13787.68
65200.00,13578.75
65210.00,13370.81
65220.00,13447.98
65230.00,13526.11
65240.00,13617.54
65250.00,13725.12
65260.00,13850.35
65270.00,14286.97
65280.00,14458.68
65290.00,14607.48
65300.00,14745.43
65310.00,14853.70
65320.00,14935.94
65330.00,14980.74
65340.00,14966.53
65350.00,14943.07
65360.00,14938.94
65370.00,14993.79
65380.00,14975.05
65390.00,14959.59
65400.00,14959.30
65410.00,14966.71
65420.00,15004.11
65430.00,15072.92
65440.00,15151.11
65450.00,15243.68
65460.00,15365.03
65470.00,15842.80
65480.00,15833.19
65490.00,15834.41
65500.00,15843.34
65510.00,15858.44
65520.00,16404.09
65530.00,15793.36
65540.00,15835.74
65550.00,15893.54
65560.00,16139.54
65570.00,16235.97
65580.00,16896.38
65590.00,17000.95
65600.00,17320.31
65610.00,17145.75
65620.00,16600.59
65630.00,16517.56
65640.00,16938.58
65650.00,16940.03
65660.00,16942.69
65670.00,17188.37
65680.00,17068.06
65690.00,16876.46
65700.00,16687.14
65710.00,16498.50
65720.00,16312.32
65730.00,16130.70
65740.00,15531.03
65750.00,15364.45
65760.00,14841.07
65770.00,14798.33
65780.00,14789.58
65790.00,14554.17
65800.00,14304.37
65810.00,14321.09
65820.00,14341.16
65830.00,14368.99
65840.00,14138.74
65850.00,14195.06
65860.00,14316.49
65870.00,14481.62
65880.00,14646.37
65890.00,14812.24
65900.00,14983.06
65910.00,15156.29
65920.00,15332.55
65930.00,15512.42
65940.00,15696.33
65950.00,15535.89
65960.00,15698.46
65970.00,15867.55
65980.00,15011.83
65990.00,15161.98
66000.00,14259.24
66010.00,14401.85
66020.00,14539.70
66030.00,14636.73
66040.00,14708.81
66050.00,14782.84
66060.00,14860.05
66070.00,13342.88
66080.00,13397.02
66090.00,12926.43
66100.00,12984.33
66110.00,11665.07
66120.00,11949.83
66130.00,12004.82
66140.00,12060.35
66150.00,12114.59
66160.00,12174.71
66170.00,12232.48
66180.00,12290.72
66190.00,12350.94
66200.00,12418.70
66210.00,11303.58
66220.00,11006.24
66230.00,11088.79
66240.00,11161.41
66250.00,11207.66
66260.00,11046.90
66270.00,11070.50
66280.00,11106.96
66290.00,11124.42
66300.00,11156.47
66310.00,10981.46
66320.00,10999.31
66330.00,11025.71
66340.00,11064.55
66350.00,11092.65
66360.00,11212.20
66370.00,11273.55
66380.00,11333.09
66390.00,11381.06
66400.00,11446.87
66410.00,11514.54
66420.00,11583.87
66430.00,11647.66
66440.00,11704.27
66450.00,11779.09
66460.00,11831.86
66470.00,11838.32
66480.00,11811.78
66490.00,11804.93
66500.00,11778.70
66510.00,11751.03
66520.00,11747.88
66530.00,11732.28
66540.00,11720.46
66550.00,11712.14
66560.00,11421.40
66570.00,11118.09
66580.00,11084.86
66590.00,11068.59
66600.00,11055.35
66610.00,11053.76
66620.00,11050.99
66630.00,11055.22
66640.00,11057.71
66650.00,10816.30
66660.00,10826.49
66670.00,10598.54
66680.00,10610.95
66690.00,10625.55
66700.00,10649.51
66710.00,10678.47
66720.00,10707.45
66730.00,10742.14
66740.00,10782.29
66750.00,10783.77
66760.00,10775.14
66770.00,10790.76
66780.00,10812.67
66790.00,10765.89
66800.00,10789.97
66810.00,10816.23
66820.00,10834.44
66830.00,10852.53
66840.00,10869.57
66850.00,10885.75
66860.00,11130.75
66870.00,10896.22
66880.00,10918.47
66890.00,10704.16
66900.00,10734.97
66910.00,10872.26
66920.00,10907.38
66930.00,10940.68
66940.00,10971.56
66950.00,10985.38
66960.00,11038.66
66970.00,11039.98
66980.00,11052.70
66990.00,11067.89
67000.00,11093.27
67010.00,11126.30
67020.00,11162.76
67030.00,11209.19
67040.00,11284.49
67050.00,11343.92
67060.00,11394.89
67070.00,11463.84
67080.00,11543.20
67090.00,11651.06
67100.00,11769.54
67110.00,11873.09
67120.00,11955.04
67130.00,12001.93
67140.00,11972.24
67150.00,11976.26
67160.00,11986.87
67170.00,12002.60
67180.00,12021.83
67190.00,11848.99
67200.00,11865.64
67210.00,11883.89
67220.00,11882.63
67230.00,12049.81
67240.00,12043.03
67250.00,11861.63
67260.00,11858.40
67270.00,11856.82
67280.00,11869.08
67290.00,11901.36
67300.00,12004.61
67310.00,12061.02
67320.00,12137.67
67330.00,12223.89
67340.00,12316.08
67350.00,12466.69
67360.00,12521.49
67370.00,12571.72
67380.00,12627.50
67390.00,12721.92
67400.00,12779.32
67410.00,12841.24
67420.00,12910.01
67430.00,12966.54
67440.00,13030.32
67450.00,13101.84
67460.00,13151.65
67470.00,13117.52
67480.00,13047.47
67490.00,12967.91
67500.00,13275.15
67510.00,13208.47
67520.00,12772.50
67530.00,12718.18
67540.00,12665.23
67550.00,12609.54
67560.00,12574.17
67570.00,12566.21
67580.00,12566.91
67590.00,12573.01
67600.00,12584.83
67610.00,12603.17
67620.00,12620.56
67630.00,12634.00
67640.00,12657.15
67650.00,12643.69
67660.00,12633.70
67670.00,12643.91
67680.00,12669.50
67690.00,12703.73
67700.00,13151.67
67710.00,13207.74
67720.00,13608.60
67730.00,13691.02
67740.00,13782.79
67750.00,13879.61
67760.00,13973.24
67770.00,14026.05
67780.00,14118.94
67790.00,14208.97
67800.00,14247.57
67810.00,14242.22
67820.00,14279.57
67830.00,14320.96
67840.00,14365.49
67850.00,14396.49
67860.00,14369.90
67870.00,14257.04
67880.00,14241.37
67890.00,14238.20
67900.00,14608.08
67910.00,14648.94
67920.00,15055.49
67930.00,15119.76
67940.00,15191.14
67950.00,15268.75
67960.00,15352.02
67970.00,15423.22
67980.00,15108.54
67990.00,15548.96
68000.00,15611.56
68010.00,15680.86
68020.00,15750.18
68030.00,15817.49
68040.00,16300.04
68050.00,16326.93
68060.00,16335.02
68070.00,16349.51
68080.00,16339.62
68090.00,16286.32
68100.00,15805.65
68110.00,15699.16
68120.00,15595.74
68130.00,15475.67
68140.00,15328.38
68150.00,15163.36
68160.00,14892.21
68170.00,14751.95
68180.00,14622.38
68190.00,14499.22
68200.00,14359.67
68210.00,14203.25
68220.00,14064.27
68230.00,13606.14
68240.00,13495.84
68250.00,13353.77
68260.00,13263.10
68270.00,13178.46
68280.00,13101.19
68290.00,13030.10
68300.00,12944.94
68310.00,12811.45
68320.00,12686.00
68330.00,12540.91
68340.00,12096.18
68350.00,11930.54
68360.00,11773.32
68370.00,11620.26
68380.00,11472.60
68390.00,11889.41
68400.00,11776.16
68410.00,11668.22
68420.00,11576.73
68430.00,11763.12
68440.00,11695.69
68450.00,11624.11
68460.00,11553.68
68470.00,11452.52
68480.00,11649.23
68490.00,11571.07
68500.00,11497.45
68510.00,11418.91
68520.00,11354.54
68530.00,11308.49
68540.00,11270.41
68550.00,11198.06
68560.00,11171.16
68570.00,11150.38
68580.00,10937.00
68590.00,10870.62
68600.00,10859.47
68610.00,10852.80
68620.00,10842.25
68630.00,10834.42
68640.00,10846.79
68650.00,10702.56
68660.00,10941.61
68670.00,10879.94
68680.00,10797.97
68690.00,10836.39
68700.00,10898.61
68710.00,10967.63
68720.00,11038.17
68730.00,11082.87
68740.00,11079.31
68750.00,11073.42
68760.00,11029.84
68770.00,10988.07
68780.00,10979.88
68790.00,10953.88
68800.00,10895.83
68810.00,10560.53
68820.00,10818.14
68830.00,10789.98
68840.00,10764.87
68850.00,10745.72
68860.00,10740.17
68870.00,10745.76
68880.00,10803.82
68890.00,10845.28
68900.00,10886.62
68910.00,10876.99
68920.00,10859.45
68930.00,10844.17
68940.00,10832.55
68950.00,10826.19
68960.00,10822.05
68970.00,10820.27
68980.00,10821.81
68990.00,10813.92
69000.00,10767.35
69010.00,10750.17
69020.00,10700.63
69030.00,10654.12
69040.00,10610.59
69050.00,10589.66
69060.00,10569.69
69070.00,10550.06
69080.00,10497.14
69090.00,10426.04
69100.00,10361.76
69110.00,10288.10
69120.00,10239.52
69130.00,10195.89
69140.00,9986.89
69150.00,9951.51
69160.00,10058.37
69170.00,9975.02
69180.00,9924.67
69190.00,9899.82
69200.00,9861.03
69210.00,9826.92
69220.00,9797.48
69230.00,9780.46
69240.00,9773.00
69250.00,9772.24
69260.00,9777.12
69270.00,9972.73
69280.00,10026.94
69290.00,10079.82
69300.00,9912.12
69310.00,9986.36
69320.00,10064.37
69330.00,10145.89
69340.00,10262.00
69350.00,10353.91
69360.00,10448.64
69370.00,10754.92
69380.00,10866.43
69390.00,10970.99
69400.00,11078.01
69410.00,11188.36
69420.00,11301.54
69430.00,11417.46
69440.00,11536.08
69450.00,11657.33
69460.00,11781.22
69470.00,12173.42
69480.00,12339.59
69490.00,12453.92
69500.00,12550.52
69510.00,12600.39
69520.00,12630.69
69530.00,12663.46
69540.00,12702.00
69550.00,12764.59
69560.00,12830.56
69570.00,12763.53
69580.00,12825.95
69590.00,12866.99
69600.00,12870.90
69610.00,12879.53
69620.00,12591.22
69630.00,12628.10
69640.00,12665.23
69650.00,12529.79
69660.00,12584.52
69670.00,12656.03
69680.00,12758.70
69690.00,12861.66
69700.00,12969.11
69710.00,13084.31
69720.00,13197.39
69730.00,13284.22
69740.00,13557.60
69750.00,13646.19
69760.00,13716.79
69770.00,13542.58
69780.00,13599.56
69790.00,13654.99
69800.00,13544.70
69810.00,13403.10
69820.00,13489.77
69830.00,13712.72
69840.00,13890.63
69850.00,13945.70
69860.00,13999.55
69870.00,13754.94
69880.00,13849.07
69890.00,13958.91
69900.00,14063.97
69910.00,14064.25
69920.00,14035.67
69930.00,14270.59
69940.00,14093.25
69950.00,14264.25
69960.00,14337.51
69970.00,14366.59
69980.00,14333.67
69990.00,14288.47
70000.00,14243.08
70010.00,13883.62
70020.00,13844.61
70030.00,13808.10
70040.00,13773.01
70050.00,13741.21
70060.00,14023.42
70070.00,13961.09
70080.00,13884.64
70090.00,13810.35
70100.00,13740.55
70110.00,13381.96
70120.00,13606.48
70130.00,13483.26
70140.00,13301.02
70150.00,13203.56
70160.00,13109.11
70170.00,13029.91
70180.00,12969.74
70190.00,12917.92
70200.00,12869.27
70210.00,12815.97
70220.00,12762.89
70230.00,12715.82
70240.00,12673.21
70250.00,12634.37
70260.00,12589.63
70270.00,12551.63
70280.00,12519.39
70290.00,12491.34
70300.00,12474.34
70310.00,12470.59
70320.00,12472.61
70330.00,12535.55
70340.00,12222.18
70350.00,12139.43
70360.00,12151.98
70370.00,12168.08
70380.00,12163.69
70390.00,12120.51
70400.00,12082.25
70410.00,12049.17
70420.00,12019.57
70430.00,11993.51
70440.00,11976.56
70450.00,11925.77
70460.00,11962.19
70470.00,11817.78
70480.00,11995.49
70490.00,11855.63
70500.00,11718.44
70510.00,11583.94
70520.00,11453.68
70530.00,11324.67
70540.00,11198.50
70550.00,11072.50
70560.00,10937.95
70570.00,10816.36
70580.00,10706.30
70590.00,10723.17
70600.00,10990.63
70610.00,10958.13
70620.00,10947.74
70630.00,10977.65
70640.00,10695.56
70650.00,10743.08
70660.00,10827.52
70670.00,10896.69
70680.00,10882.98
70690.00,10848.28
70700.00,11140.34
70710.00,11120.88
70720.00,11107.65
70730.00,11101.46
70740.00,11104.10
70750.00,11111.14
70760.00,11121.38
70770.00,11138.98
70780.00,11169.46
70790.00,11220.64
70800.00,11273.62
