Simulation_Time,Event_Type,Drone_1,Drone_2,Distance,Collision_Threshold,Drone_1_Position,Drone_2_Position,Drone_1_Speed,Drone_2_Speed
68642.00,COLLISION_START,FP000702,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000710,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000754,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000697,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000755,FP000760,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000755,FP000756,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000755,FP000761,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68642.00,COLLISION_START,FP000701,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68665.00,COLLISION_START,FP000716,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68665.00,COLLISION_START,FP000717,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68665.00,COLLISION_START,FP000738,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68665.00,COLLISION_START,FP000777,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68665.00,COLLISION_START,FP000729,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68677.00,COLLISION_START,FP000702,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000701,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000697,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000708,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000695,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000710,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000747,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000747,FP000756,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000747,FP000754,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000747,FP000760,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68677.00,COLLISION_START,FP000747,FP000761,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68691.00,COLLISION_END,FP000702,FP000708,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
68691.00,COLLISION_END,FP000697,FP000708,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
68691.00,COLLISION_END,FP000701,FP000708,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
68691.00,COLLISION_END,FP000708,FP000710,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000708,FP000761,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000708,FP000760,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000708,FP000754,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000708,FP000756,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000708,FP000755,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000708,FP000747,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68691.00,COLLISION_END,FP000695,FP000708,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
68762.00,COLLISION_END,FP000695,FP000697,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000701,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000747,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000702,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000710,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000761,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000760,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000754,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000756,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68762.00,COLLISION_END,FP000695,FP000755,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68801.00,COLLISION_START,FP000701,FP000750,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000710,FP000750,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000747,FP000750,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000702,FP000750,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000697,FP000750,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000750,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000750,FP000756,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000750,FP000761,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000750,FP000754,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68801.00,COLLISION_START,FP000750,FP000760,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
68802.00,COLLISION_END,FP000697,FP000747,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000701,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000755,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000702,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000710,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000761,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000760,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000754,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000756,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68802.00,COLLISION_END,FP000697,FP000750,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000750,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000747,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000755,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000702,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000710,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000761,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000760,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000754,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68867.00,COLLISION_END,FP000701,FP000756,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
68871.00,COLLISION_START,FP000729,FP000774,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68871.00,COLLISION_START,FP000716,FP000774,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68871.00,COLLISION_START,FP000738,FP000774,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68871.00,COLLISION_START,FP000717,FP000774,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68871.00,COLLISION_START,FP000774,FP000777,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68871.00,COLLISION_START,FP000774,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000777,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000717,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000774,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000716,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000729,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000738,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68906.00,COLLISION_START,FP000782,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
68980.00,COLLISION_END,FP000716,FP000729,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
68980.00,COLLISION_END,FP000716,FP000738,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
68980.00,COLLISION_END,FP000716,FP000717,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
68980.00,COLLISION_END,FP000716,FP000777,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
68980.00,COLLISION_END,FP000716,FP000790,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
68980.00,COLLISION_END,FP000716,FP000774,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
68980.00,COLLISION_END,FP000716,FP000782,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69093.00,COLLISION_END,FP000729,FP000738,33.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,33.00,18971.89)",0.00,33.00
69093.00,COLLISION_END,FP000717,FP000738,33.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,33.00,18971.89)",0.00,33.00
69093.00,COLLISION_END,FP000738,FP000782,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69093.00,COLLISION_END,FP000738,FP000777,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69093.00,COLLISION_END,FP000738,FP000790,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69093.00,COLLISION_END,FP000738,FP000774,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69108.00,COLLISION_START,FP000729,FP000779,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69108.00,COLLISION_START,FP000774,FP000779,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69108.00,COLLISION_START,FP000717,FP000779,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69108.00,COLLISION_START,FP000779,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69108.00,COLLISION_START,FP000779,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69108.00,COLLISION_START,FP000777,FP000779,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69135.00,COLLISION_START,FP000702,FP000753,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000710,FP000753,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000747,FP000753,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000750,FP000753,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000753,FP000761,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000753,FP000756,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000753,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000753,FP000760,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69135.00,COLLISION_START,FP000753,FP000754,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69155.00,COLLISION_END,FP000702,FP000755,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000756,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000750,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000747,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000710,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000761,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000760,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000754,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69155.00,COLLISION_END,FP000702,FP000753,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69162.00,COLLISION_START,FP000729,FP000778,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69162.00,COLLISION_START,FP000774,FP000778,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69162.00,COLLISION_START,FP000717,FP000778,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69162.00,COLLISION_START,FP000778,FP000779,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69162.00,COLLISION_START,FP000778,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69162.00,COLLISION_START,FP000778,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69162.00,COLLISION_START,FP000777,FP000778,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69223.00,COLLISION_END,FP000717,FP000729,33.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,33.00,18971.89)",0.00,33.00
69223.00,COLLISION_END,FP000729,FP000782,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69223.00,COLLISION_END,FP000729,FP000774,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69223.00,COLLISION_END,FP000729,FP000777,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69223.00,COLLISION_END,FP000729,FP000790,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69223.00,COLLISION_END,FP000729,FP000779,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69223.00,COLLISION_END,FP000729,FP000778,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000747,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000753,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000756,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000750,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000755,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000761,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000760,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69251.00,COLLISION_END,FP000710,FP000754,33.00,30.00,"(10262.88,33.00,8095.92)","(10262.88,0.00,8095.92)",33.00,0.00
69291.00,COLLISION_START,FP000745,FP000747,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000753,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000750,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000761,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000756,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000754,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000755,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69291.00,COLLISION_START,FP000745,FP000760,0.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,0.00,8095.92)",0.00,0.00
69332.00,COLLISION_END,FP000717,FP000782,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69332.00,COLLISION_END,FP000717,FP000778,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69332.00,COLLISION_END,FP000717,FP000774,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69332.00,COLLISION_END,FP000717,FP000777,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69332.00,COLLISION_END,FP000717,FP000790,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69332.00,COLLISION_END,FP000717,FP000779,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69339.00,COLLISION_START,FP000772,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69339.00,COLLISION_START,FP000772,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69339.00,COLLISION_START,FP000772,FP000774,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69339.00,COLLISION_START,FP000772,FP000778,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69339.00,COLLISION_START,FP000772,FP000779,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69339.00,COLLISION_START,FP000772,FP000777,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69470.00,COLLISION_END,FP000745,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000760,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000755,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000753,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000747,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000750,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000754,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69470.00,COLLISION_END,FP000756,FP000761,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000755,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000753,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000745,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000750,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000754,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000747,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69538.00,COLLISION_END,FP000756,FP000760,33.00,30.00,"(10262.88,0.00,8095.92)","(10262.88,33.00,8095.92)",0.00,33.00
69562.00,COLLISION_START,FP000774,FP000780,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69562.00,COLLISION_START,FP000777,FP000780,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69562.00,COLLISION_START,FP000772,FP000780,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69562.00,COLLISION_START,FP000779,FP000780,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69562.00,COLLISION_START,FP000778,FP000780,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69562.00,COLLISION_START,FP000780,FP000782,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69562.00,COLLISION_START,FP000780,FP000790,0.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,0.00,18971.89)",0.00,0.00
69575.00,COLLISION_END,FP000772,FP000777,33.00,30.00,"(21131.41,0.00,18971.89)","(21131.41,33.00,18971.89)",0.00,33.00
69575.00,COLLISION_END,FP000777,FP000782,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
69575.00,COLLISION_END,FP000777,FP000778,33.00,30.00,"(21131.41,33.00,18971.89)","(21131.41,0.00,18971.89)",33.00,0.00
